# all power in kw,,,,,,,
# columns with a mix of s20 and w90 are named <pct_of_array_w90>w90,,,,,,,
Datetime,s20,w90,0w90,25w90,50w90,75w90,100w90
2019-04-03 12:00,34.694,23.51755,34.694,26.3116625,29.105775,26.3116625,23.51755
2019-04-03 13:00,38.63155,27.724,38.63155,30.4508875,33.177775,30.4508875,27.724
2019-04-03 14:00,36.06975,29.3473,36.06975,31.0279125,32.708525,31.0279125,29.3473
2019-04-03 15:00,12.8062,10.50575,12.8062,11.0808625,11.655975,11.0808625,10.50575
2019-04-03 16:00,8.024575,6.57554,8.024575,6.93779875,7.3000575,6.93779875,6.57554
2019-04-03 17:00,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474
2019-04-03 18:00,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474
2019-04-03 19:00,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474
2019-04-03 20:00,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474
2019-04-03 21:00,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474
2019-04-03 22:00,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474
2019-04-03 23:00,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474
2019-04-04 0:00,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474
2019-04-04 1:00,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474
2019-04-04 2:00,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474
2019-04-04 3:00,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474
2019-04-04 4:00,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474
2019-04-04 5:00,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474
2019-04-04 6:00,3.8304325,5.4561715,3.8304325,5.04973675,4.643302,5.04973675,5.4561715
2019-04-04 7:00,7.78979,10.68866,7.78979,9.9639425,9.239225,9.9639425,10.68866
2019-04-04 8:00,20.2566,18.07731,20.2566,18.6221325,19.166955,18.6221325,18.07731
2019-04-04 9:00,28.927,23.7506,28.927,25.0447,26.3388,25.0447,23.7506
2019-04-04 10:00,25.3376,18.72815,25.3376,20.3805125,22.032875,20.3805125,18.72815
2019-04-04 11:00,55.468,27.382,55.468,34.4035,41.425,34.4035,27.382
2019-04-04 12:00,37.2548,23.9578,37.2548,27.28205,30.6063,27.28205,23.9578
2019-04-04 13:00,60.20955,37.96055,60.20955,43.5228,49.08505,43.5228,37.96055
2019-04-04 14:00,48.78865,39.80165,48.78865,42.0484,44.29515,42.0484,39.80165
2019-04-04 15:00,23.6312,22.27215,23.6312,22.6119125,22.951675,22.6119125,22.27215
2019-04-04 16:00,16.7678,19.9877,16.7678,19.182725,18.37775,19.182725,19.9877
2019-04-04 17:00,6.68667,9.183055,6.68667,8.55895875,7.9348625,8.55895875,9.183055
2019-04-04 18:00,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474
2019-04-04 19:00,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474
2019-04-04 20:00,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474
2019-04-04 21:00,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474
2019-04-04 22:00,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474
2019-04-04 23:00,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474
2019-04-05 0:00,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474
2019-04-05 1:00,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474
2019-04-05 2:00,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474
2019-04-05 3:00,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474
2019-04-05 4:00,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474
2019-04-05 5:00,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474
2019-04-05 6:00,6.486865,16.15419,6.486865,13.73735875,11.3205275,13.73735875,16.15419
2019-04-05 7:00,34.6821,68.31435,34.6821,59.9062875,51.498225,59.9062875,68.31435
2019-04-05 8:00,62.0615,74.852,62.0615,71.654375,68.45675,71.654375,74.852
2019-04-05 9:00,73.68235,62.51965,73.68235,65.310325,68.101,65.310325,62.51965
2019-04-05 10:00,84.87765,47.81105,84.87765,57.0777,66.34435,57.0777,47.81105
2019-04-05 11:00,70.70465,33.49295,70.70465,42.795875,52.0988,42.795875,33.49295
2019-04-05 12:00,65.57465,32.49375,65.57465,40.763975,49.0342,40.763975,32.49375
2019-04-05 13:00,51.16,33.85325,51.16,38.1799375,42.506625,38.1799375,33.85325
2019-04-05 14:00,22.24015,18.23245,22.24015,19.234375,20.2363,19.234375,18.23245
2019-04-05 15:00,19.9988,17.8006,19.9988,18.35015,18.8997,18.35015,17.8006
2019-04-05 16:00,18.10235,30.47685,18.10235,27.383225,24.2896,27.383225,30.47685
2019-04-05 17:00,7.85476,15.97177,7.85476,13.9425175,11.913265,13.9425175,15.97177
2019-04-05 18:00,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474
2019-04-05 19:00,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474
2019-04-05 20:00,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474
2019-04-05 21:00,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474
2019-04-05 22:00,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474
2019-04-05 23:00,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474
2019-04-06 0:00,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474
2019-04-06 1:00,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474
2019-04-06 2:00,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474
2019-04-06 3:00,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474
2019-04-06 4:00,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474
2019-04-06 5:00,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474
2019-04-06 6:00,5.467265,10.374105,5.467265,9.147395,7.920685,9.147395,10.374105
2019-04-06 7:00,33.2735,66.00115,33.2735,57.8192375,49.637325,57.8192375,66.00115
2019-04-06 8:00,60.92,75.9601,60.92,72.200075,68.44005,72.200075,75.9601
2019-04-06 9:00,74.6992,62.454,74.6992,65.5153,68.5766,65.5153,62.454
2019-04-06 10:00,89.90395,48.18215,89.90395,58.6126,69.04305,58.6126,48.18215
2019-04-06 11:00,99.3806,26.45855,99.3806,44.6890625,62.919575,44.6890625,26.45855
2019-04-06 12:00,100.8532,22.75415,100.8532,42.2789125,61.803675,42.2789125,22.75415
2019-04-06 13:00,97.2872,48.20905,97.2872,60.4785875,72.748125,60.4785875,48.20905
2019-04-06 14:00,86.94445,70.39125,86.94445,74.52955,78.66785,74.52955,70.39125
2019-04-06 15:00,67.0793,79.75765,67.0793,76.5880625,73.418475,76.5880625,79.75765
2019-04-06 16:00,42.441,82.03815,42.441,72.1388625,62.239575,72.1388625,82.03815
2019-04-06 17:00,14.191015,67.70495,14.191015,54.32646625,40.9479825,54.32646625,67.70495
2019-04-06 18:00,-0.00815474,9.00517263,-0.00815474,6.751840788,4.498508945,6.751840788,9.00517263
2019-04-06 19:00,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474
2019-04-06 20:00,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474
2019-04-06 21:00,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474
2019-04-06 22:00,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474
2019-04-06 23:00,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474
2019-04-07 0:00,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474
2019-04-07 1:00,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474
2019-04-07 2:00,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474
2019-04-07 3:00,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474
2019-04-07 4:00,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474
2019-04-07 5:00,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474
2019-04-07 6:00,6.38646,14.53318,6.38646,12.4965,10.45982,12.4965,14.53318
2019-04-07 7:00,31.16985,58.02295,31.16985,51.309675,44.5964,51.309675,58.02295
2019-04-07 8:00,54.9162,65.83465,54.9162,63.1050375,60.375425,63.1050375,65.83465
2019-04-07 9:00,65.56005,60.9087,65.56005,62.0715375,63.234375,62.0715375,60.9087
2019-04-07 10:00,58.24065,44.8322,58.24065,48.1843125,51.536425,48.1843125,44.8322
2019-04-07 11:00,62.00915,28.9515,62.00915,37.2159125,45.480325,37.2159125,28.9515
2019-04-07 12:00,75.01105,20.03625,75.01105,33.77995,47.52365,33.77995,20.03625
2019-04-07 13:00,73.90225,42.389,73.90225,50.2673125,58.145625,50.2673125,42.389
2019-04-07 14:00,64.9643,56.04665,64.9643,58.2760625,60.505475,58.2760625,56.04665
2019-04-07 15:00,50.4009,58.13535,50.4009,56.2017375,54.268125,56.2017375,58.13535
2019-04-07 16:00,30.03165,48.80145,30.03165,44.109,39.41655,44.109,48.80145
2019-04-07 17:00,7.925895,20.97635,7.925895,17.71373625,14.4511225,17.71373625,20.97635
2019-04-07 18:00,-0.00815474,1.02129263,-0.00815474,0.763930788,0.506568945,0.763930788,1.02129263
2019-04-07 19:00,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474
2019-04-07 20:00,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474
2019-04-07 21:00,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474
2019-04-07 22:00,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474
2019-04-07 23:00,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474
2019-04-08 0:00,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474
2019-04-08 1:00,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474
2019-04-08 2:00,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474
2019-04-08 3:00,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474
2019-04-08 4:00,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474
2019-04-08 5:00,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474
2019-04-08 6:00,4.939844,10.216125,4.939844,8.89705475,7.5779845,8.89705475,10.216125
2019-04-08 7:00,28.40705,54.1599,28.40705,47.7216875,41.283475,47.7216875,54.1599
2019-04-08 8:00,47.66225,58.9619,47.66225,56.1369875,53.312075,56.1369875,58.9619
2019-04-08 9:00,54.2365,56.61915,54.2365,56.0234875,55.427825,56.0234875,56.61915
2019-04-08 10:00,55.79345,43.97945,55.79345,46.93295,49.88645,46.93295,43.97945
2019-04-08 11:00,66.04475,27.1403,66.04475,36.8664125,46.592525,36.8664125,27.1403
2019-04-08 12:00,67.65845,25.68895,67.65845,36.181325,46.6737,36.181325,25.68895
2019-04-08 13:00,66.8203,39.9471,66.8203,46.6654,53.3837,46.6654,39.9471
2019-04-08 14:00,53.89525,44.8995,53.89525,47.1484375,49.397375,47.1484375,44.8995
2019-04-08 15:00,42.46605,47.62655,42.46605,46.336425,45.0463,46.336425,47.62655
2019-04-08 16:00,23.1225,34.6038,23.1225,31.733475,28.86315,31.733475,34.6038
2019-04-08 17:00,6.95775,16.49585,6.95775,14.111325,11.7268,14.111325,16.49585
2019-04-08 18:00,-0.00815474,1.18155263,-0.00815474,0.884125787,0.586698945,0.884125787,1.18155263
2019-04-08 19:00,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474
2019-04-08 20:00,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474
2019-04-08 21:00,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474
2019-04-08 22:00,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474
2019-04-08 23:00,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474
2019-04-09 0:00,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474
2019-04-09 1:00,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474
2019-04-09 2:00,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474
2019-04-09 3:00,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474
2019-04-09 4:00,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474
2019-04-09 5:00,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474
2019-04-09 6:00,7.220905,21.688735,7.220905,18.0717775,14.45482,18.0717775,21.688735
2019-04-09 7:00,34.61625,68.7524,34.61625,60.2183625,51.684325,60.2183625,68.7524
2019-04-09 8:00,58.8188,68.73255,58.8188,66.2541125,63.775675,66.2541125,68.73255
2019-04-09 9:00,77.6988,61.45455,77.6988,65.5156125,69.576675,65.5156125,61.45455
2019-04-09 10:00,91.48615,47.5946,91.48615,58.5674875,69.540375,58.5674875,47.5946
2019-04-09 11:00,92.5084,28.33335,92.5084,44.3771125,60.420875,44.3771125,28.33335
2019-04-09 12:00,107.2245,22.48175,107.2245,43.6674375,64.853125,43.6674375,22.48175
2019-04-09 13:00,101.476,49.9339,101.476,62.819425,75.70495,62.819425,49.9339
2019-04-09 14:00,92.80975,74.70105,92.80975,79.228225,83.7554,79.228225,74.70105
2019-04-09 15:00,74.48855,89.25305,74.48855,85.561925,81.8708,85.561925,89.25305
2019-04-09 16:00,48.319,94.75235,48.319,83.1440125,71.535675,83.1440125,94.75235
2019-04-09 17:00,16.14088,77.76745,16.14088,62.3608075,46.954165,62.3608075,77.76745
2019-04-09 18:00,-0.00815474,10.81287263,-0.00815474,8.107615788,5.402358945,8.107615788,10.81287263
2019-04-09 19:00,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474
2019-04-09 20:00,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474
2019-04-09 21:00,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474
2019-04-09 22:00,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474
2019-04-09 23:00,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474
2019-04-10 0:00,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474
2019-04-10 1:00,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474
2019-04-10 2:00,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474
2019-04-10 3:00,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474
2019-04-10 4:00,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474
2019-04-10 5:00,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474
2019-04-10 6:00,9.460775,26.61235,9.460775,22.32445625,18.0365625,22.32445625,26.61235
2019-04-10 7:00,36.7898,67.636,36.7898,59.92445,52.2129,59.92445,67.636
2019-04-10 8:00,69.9159,79.5541,69.9159,77.14455,74.735,77.14455,79.5541
2019-04-10 9:00,89.3225,69.42585,89.3225,74.4000125,79.374175,74.4000125,69.42585
2019-04-10 10:00,99.7204,50.69685,99.7204,62.9527375,75.208625,62.9527375,50.69685
2019-04-10 11:00,104.709,27.7239,104.709,46.970175,66.21645,46.970175,27.7239
2019-04-10 12:00,105.773,23.8967,105.773,44.365775,64.83485,44.365775,23.8967
2019-04-10 13:00,101.50865,51.0651,101.50865,63.6759875,76.286875,63.6759875,51.0651
2019-04-10 14:00,90.99395,74.1778,90.99395,78.3818375,82.585875,78.3818375,74.1778
2019-04-10 15:00,73.0523,87.2395,73.0523,83.6927,80.1459,83.6927,87.2395
2019-04-10 16:00,47.3133,90.6794,47.3133,79.837875,68.99635,79.837875,90.6794
2019-04-10 17:00,15.89361,73.9912,15.89361,59.4668025,44.942405,59.4668025,73.9912
2019-04-10 18:00,-0.00815474,10.55107263,-0.00815474,7.911265788,5.271458945,7.911265788,10.55107263
2019-04-10 19:00,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474
2019-04-10 20:00,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474
2019-04-10 21:00,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474
2019-04-10 22:00,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474
2019-04-10 23:00,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474
2019-04-11 0:00,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474
2019-04-11 1:00,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474
2019-04-11 2:00,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474
2019-04-11 3:00,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474
2019-04-11 4:00,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474
2019-04-11 5:00,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474
2019-04-11 6:00,9.05984,25.6209,9.05984,21.480635,17.34037,21.480635,25.6209
2019-04-11 7:00,34.831,67.4961,34.831,59.329825,51.16355,59.329825,67.4961
2019-04-11 8:00,49.6088,59.43315,49.6088,56.9770625,54.520975,56.9770625,59.43315
2019-04-11 9:00,63.09335,60.3607,63.09335,61.0438625,61.727025,61.0438625,60.3607
2019-04-11 10:00,77.20475,46.1615,77.20475,53.9223125,61.683125,53.9223125,46.1615
2019-04-11 11:00,77.4768,31.06325,77.4768,42.6666375,54.270025,42.6666375,31.06325
2019-04-11 12:00,80.9566,30.39505,80.9566,43.0354375,55.675825,43.0354375,30.39505
2019-04-11 13:00,72.76445,44.49225,72.76445,51.5603,58.62835,51.5603,44.49225
2019-04-11 14:00,55.4519,45.68585,55.4519,48.1273625,50.568875,48.1273625,45.68585
2019-04-11 15:00,30.3846,29.89265,30.3846,30.0156375,30.138625,30.0156375,29.89265
2019-04-11 16:00,14.66078,17.13136,14.66078,16.513715,15.89607,16.513715,17.13136
2019-04-11 17:00,5.784885,11.8775,5.784885,10.35434625,8.8311925,10.35434625,11.8775
2019-04-11 18:00,-0.00815474,0.30386613,-0.00815474,0.225860912,0.147855695,0.225860912,0.30386613
2019-04-11 19:00,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474
2019-04-11 20:00,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474
2019-04-11 21:00,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474
2019-04-11 22:00,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474
2019-04-11 23:00,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474
2019-04-12 0:00,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474
2019-04-12 1:00,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474
2019-04-12 2:00,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474
2019-04-12 3:00,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474
2019-04-12 4:00,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474
2019-04-12 5:00,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474
2019-04-12 6:00,8.954305,24.03355,8.954305,20.26373875,16.4939275,20.26373875,24.03355
2019-04-12 7:00,38.4474,72.12505,38.4474,63.7056375,55.286225,63.7056375,72.12505
2019-04-12 8:00,67.5981,76.757,67.5981,74.467275,72.17755,74.467275,76.757
2019-04-12 9:00,84.48485,66.6368,84.48485,71.0988125,75.560825,71.0988125,66.6368
2019-04-12 10:00,88.8654,48.12335,88.8654,58.3088625,68.494375,58.3088625,48.12335
2019-04-12 11:00,88.45895,25.6688,88.45895,41.3663375,57.063875,41.3663375,25.6688
2019-04-12 12:00,78.4201,23.47855,78.4201,37.2139375,50.949325,37.2139375,23.47855
2019-04-12 13:00,80.2352,46.3197,80.2352,54.798575,63.27745,54.798575,46.3197
2019-04-12 14:00,75.9481,65.15575,75.9481,67.8538375,70.551925,67.8538375,65.15575
2019-04-12 15:00,65.0786,75.3509,65.0786,72.782825,70.21475,72.782825,75.3509
2019-04-12 16:00,44.30475,81.16415,44.30475,71.9493,62.73445,71.9493,81.16415
2019-04-12 17:00,15.26311,66.8527,15.26311,53.9553025,41.057905,53.9553025,66.8527
2019-04-12 18:00,-0.00815474,4.59021263,-0.00815474,3.440620788,2.291028945,3.440620788,4.59021263
2019-04-12 19:00,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474
2019-04-12 20:00,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474
2019-04-12 21:00,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474
2019-04-12 22:00,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474
2019-04-12 23:00,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474
2019-04-13 0:00,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474
2019-04-13 1:00,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474
2019-04-13 2:00,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474
2019-04-13 3:00,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474
2019-04-13 4:00,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474
2019-04-13 5:00,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474
2019-04-13 6:00,8.63188,23.481115,8.63188,19.76880625,16.0564975,19.76880625,23.481115
2019-04-13 7:00,37.9207,72.53125,37.9207,63.8786125,55.225975,63.8786125,72.53125
2019-04-13 8:00,63.93855,76.43975,63.93855,73.31445,70.18915,73.31445,76.43975
2019-04-13 9:00,74.9522,65.44765,74.9522,67.8237875,70.199925,67.8237875,65.44765
2019-04-13 10:00,77.3781,46.9466,77.3781,54.554475,62.16235,54.554475,46.9466
2019-04-13 11:00,83.03395,24.61065,83.03395,39.216475,53.8223,39.216475,24.61065
2019-04-13 12:00,89.2169,21.4999,89.2169,38.42915,55.3584,38.42915,21.4999
2019-04-13 13:00,89.5864,47.40655,89.5864,57.9515125,68.496475,57.9515125,47.40655
2019-04-13 14:00,83.14955,68.86545,83.14955,72.436475,76.0075,72.436475,68.86545
2019-04-13 15:00,68.1737,80.50865,68.1737,77.4249125,74.341175,77.4249125,80.50865
2019-04-13 16:00,44.77585,83.3244,44.77585,73.6872625,64.050125,73.6872625,83.3244
2019-04-13 17:00,14.795025,60.51315,14.795025,49.08361875,37.6540875,49.08361875,60.51315
2019-04-13 18:00,-0.00815474,8.39002263,-0.00815474,6.290478288,4.190933945,6.290478288,8.39002263
2019-04-13 19:00,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474
2019-04-13 20:00,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474
2019-04-13 21:00,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474
2019-04-13 22:00,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474
2019-04-13 23:00,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474
2019-04-14 0:00,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474
2019-04-14 1:00,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474
2019-04-14 2:00,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474
2019-04-14 3:00,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474
2019-04-14 4:00,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474
2019-04-14 5:00,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474,-0.00815474
2019-04-14 6:00,7.53276,16.48142,7.53276,14.244255,12.00709,14.244255,16.48142
2019-04-14 7:00,33.7161,60.6554,33.7161,53.920575,47.18575,53.920575,60.6554
